"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Macaingalan Elementary School",14.8110358,121.2196679,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Manggahan Elementary School",14.7237134,121.1430323,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Mascap Elementary School",14.7626207,121.1831991,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Mascap Elementary School Magalipit Annex",14.7501441,121.1711606,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Puray Elementary School",14.7718266,121.2053732,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Rodriguez Heights Elementary School",14.746545,121.1235608,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"San Isidro Elementary School",14.7616824,121.1582296,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"San Jose Elementary School",14.7300568,121.13477,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"San Rafael Elementary School",14.7321213,121.1585205,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 00:00",25.6,"Light rain shower",8.6,93,1,100,0.16
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 01:00",25.6,"Patchy rain nearby",8.6,93,1,100,0.15
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 02:00",25.3,"Light rain shower",9,93,1,100,0.16
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 03:00",25.3,"Light rain shower",8.6,93,1,100,0.24
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 04:00",25.1,"Light drizzle",9.7,92,1,100,0.24
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 05:00",25,"Light rain shower",9.4,93,1,100,0.25
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 06:00",25.1,"Light drizzle",8.6,92,1,100,0.26
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 07:00",26.3,"Light rain shower",10.4,90,1,100,0.23
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 08:00",27.2,"Light drizzle",12.6,87,1,100,0.42
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 09:00",27.8,"Light rain shower",14.4,84,1,100,0.77
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 10:00",28.2,"Patchy rain nearby",14.4,82,1,100,0.14
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 11:00",28.6,"Light rain shower",14.4,80,1,100,0.68
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 12:00",29.2,"Patchy rain nearby",15.8,78,1,100,0.1
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 13:00",29.9,"Patchy rain nearby",16.2,73,1,100,0.06
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 14:00",30,"Patchy rain nearby",15.1,72,1,85,0.04
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 15:00",29.8,"Patchy rain nearby",14.8,73,1,100,0.05
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 16:00",29,"Patchy rain nearby",14,76,1,100,0.22
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 17:00",28.4,"Patchy rain nearby",12.2,79,1,100,0.13
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 18:00",27.3,"Patchy rain nearby",9.4,85,0,63,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 19:00",28.3,"Light rain",6.5,89,0,0,0
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 20:00",25.9,"Patchy rain nearby",5,90,1,79,0.01
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 21:00",26,"Patchy rain nearby",4,90,1,77,0.02
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 22:00",26,"Patchy rain nearby",4.3,90,1,100,0.06
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-11 23:00",25.6,"Light rain",4.3,91,1,100,0.82
