"","startTime","cloudCover","humidity","precipitationIntensity","precipitationType","temperature","weatherCode","windDirection","windSpeed","location_id","latitude","longitude"
"1","2025-07-16T00:00:00Z",100,85,0,1,28.1,"Cloudy",325,2.1,"Amityville Elementary School",14.7456519,121.1294138
"2","2025-07-16T01:00:00Z",100,81,0,1,28.9,"Cloudy",316,2.6,"Amityville Elementary School",14.7456519,121.1294138
"3","2025-07-16T02:00:00Z",100,76,0,1,29.3,"Cloudy",272,2.4,"Amityville Elementary School",14.7456519,121.1294138
"4","2025-07-16T03:00:00Z",100,72,0,1,30.3,"Cloudy",275,2.4,"Amityville Elementary School",14.7456519,121.1294138
"5","2025-07-16T04:00:00Z",100,62,0,1,31.8,"Cloudy",277,2.8,"Amityville Elementary School",14.7456519,121.1294138
"6","2025-07-16T05:00:00Z",100,64,0,1,31.9,"Cloudy",266,3.7,"Amityville Elementary School",14.7456519,121.1294138
"7","2025-07-16T06:00:00Z",53,75,0,1,30.4,"Partly Cloudy",265,4.1,"Amityville Elementary School",14.7456519,121.1294138
"8","2025-07-16T07:00:00Z",100,70,0,1,29.6,"Cloudy",270,3.7,"Amityville Elementary School",14.7456519,121.1294138
"9","2025-07-16T08:00:00Z",100,70,0,1,29.6,"Cloudy",250,3.2,"Amityville Elementary School",14.7456519,121.1294138
"10","2025-07-16T09:00:00Z",100,76,0,1,28.8,"Cloudy",276,1.9,"Amityville Elementary School",14.7456519,121.1294138
"11","2025-07-16T10:00:00Z",100,93,0.48,1,25.9,"Drizzle",68,2.2,"Amityville Elementary School",14.7456519,121.1294138
"12","2025-07-16T11:00:00Z",100,93,0,1,24.3,"Cloudy",1,5.3,"Amityville Elementary School",14.7456519,121.1294138
"13","2025-07-16T12:00:00Z",100,92,1.16,1,24.3,"Light Rain",6,4.8,"Amityville Elementary School",14.7456519,121.1294138
"14","2025-07-16T13:00:00Z",100,94,0,1,24.1,"Cloudy",320,1.3,"Amityville Elementary School",14.7456519,121.1294138
"15","2025-07-16T14:00:00Z",100,94,0,1,24.2,"Cloudy",329,1.1,"Amityville Elementary School",14.7456519,121.1294138
"16","2025-07-16T15:00:00Z",100,94,0.04,1,24.3,"Cloudy",6,0.9,"Amityville Elementary School",14.7456519,121.1294138
"17","2025-07-16T16:00:00Z",100,94,0.02,1,24.3,"Cloudy",21,1.6,"Amityville Elementary School",14.7456519,121.1294138
"18","2025-07-16T17:00:00Z",100,94,0,0,24.2,"Cloudy",9,1.3,"Amityville Elementary School",14.7456519,121.1294138
"19","2025-07-16T18:00:00Z",100,89,0,0,24.7,"Cloudy",1,0.8,"Amityville Elementary School",14.7456519,121.1294138
"20","2025-07-16T19:00:00Z",100,91,0,0,24.6,"Cloudy",354,0.9,"Amityville Elementary School",14.7456519,121.1294138
"21","2025-07-16T20:00:00Z",100,89,0,0,24.8,"Cloudy",353,0.8,"Amityville Elementary School",14.7456519,121.1294138
"22","2025-07-16T21:00:00Z",100,94,0,0,24.1,"Cloudy",7,1.3,"Amityville Elementary School",14.7456519,121.1294138
"23","2025-07-16T22:00:00Z",100,93,0.01,0,24.5,"Cloudy",344,1.2,"Amityville Elementary School",14.7456519,121.1294138
"24","2025-07-16T23:00:00Z",100,90,0.02,1,25.8,"Cloudy",336,0.6,"Amityville Elementary School",14.7456519,121.1294138
"25","2025-07-16T00:00:00Z",100,88,0,1,27.4,"Cloudy",331,2,"Burgos Elementary School Unit I",14.7184883,121.1406047
"26","2025-07-16T01:00:00Z",100,83,0.01,1,28.1,"Cloudy",315,2.9,"Burgos Elementary School Unit I",14.7184883,121.1406047
"27","2025-07-16T02:00:00Z",100,75,0,1,28.8,"Cloudy",261,3.8,"Burgos Elementary School Unit I",14.7184883,121.1406047
"28","2025-07-16T03:00:00Z",100,69,0,1,30.1,"Cloudy",284,3.4,"Burgos Elementary School Unit I",14.7184883,121.1406047
"29","2025-07-16T04:00:00Z",100,62,0,1,31.2,"Cloudy",279,3.2,"Burgos Elementary School Unit I",14.7184883,121.1406047
"30","2025-07-16T05:00:00Z",100,66,0,1,31.3,"Cloudy",261,4.4,"Burgos Elementary School Unit I",14.7184883,121.1406047
"31","2025-07-16T06:00:00Z",100,78,0,1,29.3,"Cloudy",271,4.2,"Burgos Elementary School Unit I",14.7184883,121.1406047
"32","2025-07-16T07:00:00Z",100,72,0,1,28.8,"Cloudy",281,4.3,"Burgos Elementary School Unit I",14.7184883,121.1406047
"33","2025-07-16T08:00:00Z",100,73,0,1,28.6,"Cloudy",252,2.8,"Burgos Elementary School Unit I",14.7184883,121.1406047
"34","2025-07-16T09:00:00Z",100,82,0,1,27.5,"Cloudy",216,2,"Burgos Elementary School Unit I",14.7184883,121.1406047
"35","2025-07-16T10:00:00Z",100,94,1.36,1,25.4,"Light Rain",80,2.8,"Burgos Elementary School Unit I",14.7184883,121.1406047
"36","2025-07-16T11:00:00Z",100,93,0.01,1,25.3,"Cloudy",357,4.2,"Burgos Elementary School Unit I",14.7184883,121.1406047
"37","2025-07-16T12:00:00Z",100,92,0.09,1,24.3,"Cloudy",15,1.9,"Burgos Elementary School Unit I",14.7184883,121.1406047
"38","2025-07-16T13:00:00Z",100,94,0.02,1,24.1,"Cloudy",316,0.8,"Burgos Elementary School Unit I",14.7184883,121.1406047
"39","2025-07-16T14:00:00Z",100,88,0,1,24.7,"Cloudy",348,0.3,"Burgos Elementary School Unit I",14.7184883,121.1406047
"40","2025-07-16T15:00:00Z",100,89,0.1,1,24.6,"Cloudy",109,0.8,"Burgos Elementary School Unit I",14.7184883,121.1406047
"41","2025-07-16T16:00:00Z",100,94,0.02,1,24.1,"Cloudy",82,1.2,"Burgos Elementary School Unit I",14.7184883,121.1406047
"42","2025-07-16T17:00:00Z",100,91,0,0,24.3,"Cloudy",121,1.1,"Burgos Elementary School Unit I",14.7184883,121.1406047
"43","2025-07-16T18:00:00Z",100,89,0,0,24.5,"Cloudy",140,0.9,"Burgos Elementary School Unit I",14.7184883,121.1406047
"44","2025-07-16T19:00:00Z",100,88,0,0,24.6,"Cloudy",136,0.8,"Burgos Elementary School Unit I",14.7184883,121.1406047
"45","2025-07-16T20:00:00Z",100,89,0,0,24.6,"Cloudy",149,0.7,"Burgos Elementary School Unit I",14.7184883,121.1406047
"46","2025-07-16T21:00:00Z",100,89,0,0,24.5,"Cloudy",116,0.4,"Burgos Elementary School Unit I",14.7184883,121.1406047
"47","2025-07-16T22:00:00Z",100,90,0.02,1,24.5,"Cloudy",125,0.3,"Burgos Elementary School Unit I",14.7184883,121.1406047
"48","2025-07-16T23:00:00Z",100,90,0.02,1,25.3,"Cloudy",339,0.6,"Burgos Elementary School Unit I",14.7184883,121.1406047
"49","2025-07-16T00:00:00Z",100,88,0,1,27.4,"Cloudy",324,2.2,"Catmon Elementary School",14.7421582,121.1680297
"50","2025-07-16T01:00:00Z",100,86,0,1,28.1,"Cloudy",314,2.9,"Catmon Elementary School",14.7421582,121.1680297
"51","2025-07-16T02:00:00Z",100,80,0,1,28.8,"Cloudy",294,2.6,"Catmon Elementary School",14.7421582,121.1680297
"52","2025-07-16T03:00:00Z",100,81,0.01,1,29.3,"Cloudy",294,0.7,"Catmon Elementary School",14.7421582,121.1680297
"53","2025-07-16T04:00:00Z",100,67,0,1,30.8,"Cloudy",289,2.3,"Catmon Elementary School",14.7421582,121.1680297
"54","2025-07-16T05:00:00Z",100,68,0,1,31.1,"Cloudy",282,3.6,"Catmon Elementary School",14.7421582,121.1680297
"55","2025-07-16T06:00:00Z",80,80,0,1,29.4,"Cloudy",268,4.5,"Catmon Elementary School",14.7421582,121.1680297
"56","2025-07-16T07:00:00Z",100,78,0,1,28.4,"Cloudy",277,3.8,"Catmon Elementary School",14.7421582,121.1680297
"57","2025-07-16T08:00:00Z",100,78,0,1,28.3,"Cloudy",275,1.8,"Catmon Elementary School",14.7421582,121.1680297
"58","2025-07-16T09:00:00Z",100,86,0.02,1,27.1,"Cloudy",89,0.8,"Catmon Elementary School",14.7421582,121.1680297
"59","2025-07-16T10:00:00Z",100,98,1.96,1,24.9,"Light Rain",87,3,"Catmon Elementary School",14.7421582,121.1680297
"60","2025-07-16T11:00:00Z",100,96,0.05,1,24.4,"Cloudy",359,3.8,"Catmon Elementary School",14.7421582,121.1680297
"61","2025-07-16T12:00:00Z",100,93,1.02,1,23.9,"Light Rain",4,3.3,"Catmon Elementary School",14.7421582,121.1680297
"62","2025-07-16T13:00:00Z",100,96,0,1,23.8,"Cloudy",118,1.3,"Catmon Elementary School",14.7421582,121.1680297
"63","2025-07-16T14:00:00Z",100,90,0,1,24.1,"Cloudy",66,0.6,"Catmon Elementary School",14.7421582,121.1680297
"64","2025-07-16T15:00:00Z",100,95,0.09,1,23.7,"Cloudy",109,1.2,"Catmon Elementary School",14.7421582,121.1680297
"65","2025-07-16T16:00:00Z",100,96,0.02,1,23.4,"Cloudy",69,1.8,"Catmon Elementary School",14.7421582,121.1680297
"66","2025-07-16T17:00:00Z",100,94,0,0,23.6,"Cloudy",74,1.5,"Catmon Elementary School",14.7421582,121.1680297
"67","2025-07-16T18:00:00Z",100,94,0,0,23.5,"Cloudy",92,1.4,"Catmon Elementary School",14.7421582,121.1680297
"68","2025-07-16T19:00:00Z",100,91,0,0,24.2,"Cloudy",91,1,"Catmon Elementary School",14.7421582,121.1680297
"69","2025-07-16T20:00:00Z",100,91,0,0,24.3,"Cloudy",79,0.8,"Catmon Elementary School",14.7421582,121.1680297
"70","2025-07-16T21:00:00Z",100,92,0,0,24,"Cloudy",54,1.1,"Catmon Elementary School",14.7421582,121.1680297
"71","2025-07-16T22:00:00Z",100,93,0.01,0,24.2,"Cloudy",38,0.6,"Catmon Elementary School",14.7421582,121.1680297
"72","2025-07-16T23:00:00Z",100,93,0.02,1,25.2,"Cloudy",315,0.2,"Catmon Elementary School",14.7421582,121.1680297
"73","2025-07-16T00:00:00Z",100,81,0,1,28.2,"Cloudy",328,1.9,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"74","2025-07-16T01:00:00Z",100,76,0.01,1,29,"Cloudy",319,2.7,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"75","2025-07-16T02:00:00Z",100,67,0,1,30,"Cloudy",266,3.2,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"76","2025-07-16T03:00:00Z",100,65,0.01,1,30.8,"Cloudy",288,2.3,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"77","2025-07-16T04:00:00Z",100,55,0,1,32.3,"Cloudy",281,2.8,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"78","2025-07-16T05:00:00Z",100,58,0,1,32.3,"Cloudy",268,3.9,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"79","2025-07-16T06:00:00Z",100,68,0,1,30.9,"Cloudy",269,4.2,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"80","2025-07-16T07:00:00Z",100,63,0,1,30.4,"Cloudy",276,4.2,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"81","2025-07-16T08:00:00Z",100,63,0,1,30.3,"Cloudy",258,2.9,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"82","2025-07-16T09:00:00Z",100,69,0.01,1,29.4,"Cloudy",254,1.4,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"83","2025-07-16T10:00:00Z",100,87,1.55,1,26.6,"Light Rain",88,2.7,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"84","2025-07-16T11:00:00Z",100,86,0.01,1,26,"Cloudy",0,4.1,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"85","2025-07-16T12:00:00Z",100,83,0.43,1,25.5,"Drizzle",11,3.4,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"86","2025-07-16T13:00:00Z",100,84,0.01,1,25.3,"Cloudy",307,0.3,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"87","2025-07-16T14:00:00Z",100,83,0,1,25.6,"Cloudy",304,0.2,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"88","2025-07-16T15:00:00Z",100,84,0.09,1,25.4,"Cloudy",126,0.7,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"89","2025-07-16T16:00:00Z",100,84,0.02,1,25.4,"Cloudy",71,1.1,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"90","2025-07-16T17:00:00Z",100,84,0,0,25.4,"Cloudy",101,0.9,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"91","2025-07-16T18:00:00Z",100,85,0,0,25.4,"Cloudy",124,0.8,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"92","2025-07-16T19:00:00Z",100,84,0,0,25.4,"Cloudy",115,0.5,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"93","2025-07-16T20:00:00Z",100,85,0,0,25.4,"Cloudy",121,0.4,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"94","2025-07-16T21:00:00Z",100,85,0,0,25.3,"Cloudy",70,0.6,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"95","2025-07-16T22:00:00Z",100,86,0.01,0,25.3,"Cloudy",66,0.3,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"96","2025-07-16T23:00:00Z",100,84,0.02,1,26,"Cloudy",341,0.4,"Eulogio Rodriguez Jr. Elementary School",14.7325656,121.1441013
"97","2025-07-16T00:00:00Z",100,81,0,1,28.2,"Cloudy",328,1.9,"Geronimo Elementary School",14.7326831,121.1495245
"98","2025-07-16T01:00:00Z",100,76,0.01,1,29,"Cloudy",319,2.7,"Geronimo Elementary School",14.7326831,121.1495245
"99","2025-07-16T02:00:00Z",100,67,0,1,30,"Cloudy",266,3.2,"Geronimo Elementary School",14.7326831,121.1495245
"100","2025-07-16T03:00:00Z",100,65,0.01,1,30.8,"Cloudy",288,2.3,"Geronimo Elementary School",14.7326831,121.1495245
"101","2025-07-16T04:00:00Z",100,55,0,1,32.3,"Cloudy",281,2.8,"Geronimo Elementary School",14.7326831,121.1495245
"102","2025-07-16T05:00:00Z",100,58,0,1,32.3,"Cloudy",268,3.9,"Geronimo Elementary School",14.7326831,121.1495245
"103","2025-07-16T06:00:00Z",100,68,0,1,30.9,"Cloudy",269,4.2,"Geronimo Elementary School",14.7326831,121.1495245
"104","2025-07-16T07:00:00Z",100,63,0,1,30.4,"Cloudy",276,4.2,"Geronimo Elementary School",14.7326831,121.1495245
"105","2025-07-16T08:00:00Z",100,63,0,1,30.3,"Cloudy",258,2.9,"Geronimo Elementary School",14.7326831,121.1495245
"106","2025-07-16T09:00:00Z",100,69,0.01,1,29.4,"Cloudy",254,1.4,"Geronimo Elementary School",14.7326831,121.1495245
"107","2025-07-16T10:00:00Z",100,87,1.55,1,26.6,"Light Rain",88,2.7,"Geronimo Elementary School",14.7326831,121.1495245
"108","2025-07-16T11:00:00Z",100,86,0.01,1,26,"Cloudy",0,4.1,"Geronimo Elementary School",14.7326831,121.1495245
"109","2025-07-16T12:00:00Z",100,83,0.43,1,25.5,"Drizzle",11,3.4,"Geronimo Elementary School",14.7326831,121.1495245
"110","2025-07-16T13:00:00Z",100,84,0.01,1,25.3,"Cloudy",307,0.3,"Geronimo Elementary School",14.7326831,121.1495245
"111","2025-07-16T14:00:00Z",100,83,0,1,25.6,"Cloudy",304,0.2,"Geronimo Elementary School",14.7326831,121.1495245
"112","2025-07-16T15:00:00Z",100,84,0.09,1,25.4,"Cloudy",126,0.7,"Geronimo Elementary School",14.7326831,121.1495245
"113","2025-07-16T16:00:00Z",100,84,0.02,1,25.4,"Cloudy",71,1.1,"Geronimo Elementary School",14.7326831,121.1495245
"114","2025-07-16T17:00:00Z",100,84,0,0,25.4,"Cloudy",101,0.9,"Geronimo Elementary School",14.7326831,121.1495245
"115","2025-07-16T18:00:00Z",100,85,0,0,25.4,"Cloudy",124,0.8,"Geronimo Elementary School",14.7326831,121.1495245
"116","2025-07-16T19:00:00Z",100,84,0,0,25.4,"Cloudy",115,0.5,"Geronimo Elementary School",14.7326831,121.1495245
"117","2025-07-16T20:00:00Z",100,85,0,0,25.4,"Cloudy",121,0.4,"Geronimo Elementary School",14.7326831,121.1495245
"118","2025-07-16T21:00:00Z",100,85,0,0,25.3,"Cloudy",70,0.6,"Geronimo Elementary School",14.7326831,121.1495245
"119","2025-07-16T22:00:00Z",100,86,0.01,0,25.3,"Cloudy",66,0.3,"Geronimo Elementary School",14.7326831,121.1495245
"120","2025-07-16T23:00:00Z",100,84,0.02,1,26,"Cloudy",341,0.4,"Geronimo Elementary School",14.7326831,121.1495245
"121","2025-07-16T00:00:00Z",100,85,0,1,28.1,"Cloudy",326,2.1,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"122","2025-07-16T01:00:00Z",100,81,0.01,1,28.8,"Cloudy",316,2.8,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"123","2025-07-16T02:00:00Z",100,76,0,1,29.3,"Cloudy",280,2.4,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"124","2025-07-16T03:00:00Z",100,74,0,1,30,"Cloudy",278,1.6,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"125","2025-07-16T04:00:00Z",100,62,0,1,31.7,"Cloudy",280,2.6,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"126","2025-07-16T05:00:00Z",100,65,0,1,31.7,"Cloudy",272,3.8,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"127","2025-07-16T06:00:00Z",70,75,0,1,30.4,"Mostly Cloudy",265,4.4,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"128","2025-07-16T07:00:00Z",100,73,0,1,29.2,"Cloudy",272,3.9,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"129","2025-07-16T08:00:00Z",100,71,0,1,29.3,"Cloudy",254,2.7,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"130","2025-07-16T09:00:00Z",100,79,0.01,1,28.3,"Cloudy",287,0.6,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"131","2025-07-16T10:00:00Z",100,95,1.08,1,25.5,"Light Rain",81,2.9,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"132","2025-07-16T11:00:00Z",100,94,0.01,1,24.5,"Cloudy",1,4.8,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"133","2025-07-16T12:00:00Z",100,91,1.13,1,24.3,"Light Rain",6,4.3,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"134","2025-07-16T13:00:00Z",100,91,0,1,24.6,"Cloudy",25,0.2,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"135","2025-07-16T14:00:00Z",100,89,0,1,24.6,"Cloudy",334,0.5,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"136","2025-07-16T15:00:00Z",100,92,0.06,1,24.5,"Cloudy",80,0.7,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"137","2025-07-16T16:00:00Z",100,94,0.02,1,24.2,"Cloudy",49,1.6,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"138","2025-07-16T17:00:00Z",100,93,0,0,24.3,"Cloudy",46,1.1,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"139","2025-07-16T18:00:00Z",100,89,0,0,24.7,"Cloudy",61,0.8,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"140","2025-07-16T19:00:00Z",100,89,0,0,24.8,"Cloudy",41,0.6,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"141","2025-07-16T20:00:00Z",100,89,0,0,24.8,"Cloudy",30,0.6,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"142","2025-07-16T21:00:00Z",100,91,0,0,24.4,"Cloudy",28,1.1,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"143","2025-07-16T22:00:00Z",100,91,0.01,0,24.6,"Cloudy",1,0.8,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"144","2025-07-16T23:00:00Z",100,90,0.02,1,25.8,"Cloudy",338,0.3,"Kasiglahan Village Elementary School Unit I",14.7444949,121.1401666
"145","2025-07-16T00:00:00Z",100,95,0,1,23.1,"Cloudy",298,4.4,"Kinabuan Elementary School",14.7590281,121.3196203
"146","2025-07-16T01:00:00Z",100,94,0,1,23.5,"Cloudy",297,4.8,"Kinabuan Elementary School",14.7590281,121.3196203
"147","2025-07-16T02:00:00Z",100,90,0,1,24.4,"Cloudy",290,4.4,"Kinabuan Elementary School",14.7590281,121.3196203
"148","2025-07-16T03:00:00Z",100,89,0,0,24.8,"Cloudy",291,4.4,"Kinabuan Elementary School",14.7590281,121.3196203
"149","2025-07-16T04:00:00Z",100,88,0,0,25.3,"Cloudy",280,4.4,"Kinabuan Elementary School",14.7590281,121.3196203
"150","2025-07-16T05:00:00Z",94,83,0,0,25.8,"Cloudy",279,4.7,"Kinabuan Elementary School",14.7590281,121.3196203
"151","2025-07-16T06:00:00Z",37,86,0,1,25.8,"Partly Cloudy",282,4.7,"Kinabuan Elementary School",14.7590281,121.3196203
"152","2025-07-16T07:00:00Z",100,100,2.92,1,23.9,"Rain",273,4.8,"Kinabuan Elementary School",14.7590281,121.3196203
"153","2025-07-16T08:00:00Z",100,95,0,1,23.4,"Cloudy",287,4.7,"Kinabuan Elementary School",14.7590281,121.3196203
"154","2025-07-16T09:00:00Z",100,98,0,1,22.6,"Cloudy",280,3.9,"Kinabuan Elementary School",14.7590281,121.3196203
"155","2025-07-16T10:00:00Z",100,100,0,1,21.8,"Fog",289,3.6,"Kinabuan Elementary School",14.7590281,121.3196203
"156","2025-07-16T11:00:00Z",28,99,0.71,1,21.4,"Light Rain",303,5.2,"Kinabuan Elementary School",14.7590281,121.3196203
"157","2025-07-16T12:00:00Z",100,93,0.63,1,20.7,"Light Rain",322,7.3,"Kinabuan Elementary School",14.7590281,121.3196203
"158","2025-07-16T13:00:00Z",22,91,0,1,21.1,"Mostly Clear",321,6.4,"Kinabuan Elementary School",14.7590281,121.3196203
"159","2025-07-16T14:00:00Z",100,95,0.48,1,21.2,"Drizzle",309,3.3,"Kinabuan Elementary School",14.7590281,121.3196203
"160","2025-07-16T15:00:00Z",100,96,0.07,1,21.4,"Cloudy",319,4.6,"Kinabuan Elementary School",14.7590281,121.3196203
"161","2025-07-16T16:00:00Z",100,96,0,0,21.6,"Cloudy",325,4.4,"Kinabuan Elementary School",14.7590281,121.3196203
"162","2025-07-16T17:00:00Z",100,96,0,0,21.4,"Cloudy",324,4,"Kinabuan Elementary School",14.7590281,121.3196203
"163","2025-07-16T18:00:00Z",100,95,0,0,21.4,"Cloudy",327,3.8,"Kinabuan Elementary School",14.7590281,121.3196203
"164","2025-07-16T19:00:00Z",100,94,0,0,21.4,"Cloudy",322,3.9,"Kinabuan Elementary School",14.7590281,121.3196203
"165","2025-07-16T20:00:00Z",100,94,0,0,21.4,"Cloudy",323,3.8,"Kinabuan Elementary School",14.7590281,121.3196203
"166","2025-07-16T21:00:00Z",100,93,0.01,1,21.4,"Cloudy",325,4.1,"Kinabuan Elementary School",14.7590281,121.3196203
"167","2025-07-16T22:00:00Z",100,94,0.04,1,21.5,"Cloudy",317,4.3,"Kinabuan Elementary School",14.7590281,121.3196203
"168","2025-07-16T23:00:00Z",100,95,0,0,22.1,"Cloudy",313,4.4,"Kinabuan Elementary School",14.7590281,121.3196203
"169","2025-07-16T00:00:00Z",100,87,0,1,27.3,"Cloudy",316,2.7,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"170","2025-07-16T01:00:00Z",100,84,0,1,27.9,"Cloudy",305,3.1,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"171","2025-07-16T02:00:00Z",100,80,0,1,28.8,"Cloudy",295,2.7,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"172","2025-07-16T03:00:00Z",100,78,0,0,29.4,"Cloudy",273,2.4,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"173","2025-07-16T04:00:00Z",100,69,0,1,30.4,"Cloudy",279,2.6,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"174","2025-07-16T05:00:00Z",100,71,0,1,30.4,"Cloudy",284,3.3,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"175","2025-07-16T06:00:00Z",81,78,0,1,29.6,"Cloudy",260,4.6,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"176","2025-07-16T07:00:00Z",100,79,0,1,28.1,"Cloudy",279,3.8,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"177","2025-07-16T08:00:00Z",100,79,0,1,28,"Cloudy",269,1.6,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"178","2025-07-16T09:00:00Z",100,90,3.16,1,26.6,"Rain",334,1.9,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"179","2025-07-16T10:00:00Z",100,96,0.04,1,25.1,"Cloudy",62,2.3,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"180","2025-07-16T11:00:00Z",100,93,0.23,1,23.5,"Cloudy",358,7.4,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"181","2025-07-16T12:00:00Z",100,93,2.91,1,23.7,"Rain",350,2.9,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"182","2025-07-16T13:00:00Z",30,93,0,1,23.6,"Mostly Clear",6,2.7,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"183","2025-07-16T14:00:00Z",100,94,0,1,23.7,"Cloudy",4,1.8,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"184","2025-07-16T15:00:00Z",100,95,0.01,1,23.8,"Cloudy",19,1.3,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"185","2025-07-16T16:00:00Z",100,94,0.01,0,23.9,"Cloudy",15,1.9,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"186","2025-07-16T17:00:00Z",100,95,0,0,23.7,"Cloudy",12,2,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"187","2025-07-16T18:00:00Z",100,95,0,0,23.7,"Cloudy",12,1.9,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"188","2025-07-16T19:00:00Z",100,95,0,0,23.8,"Cloudy",357,1.5,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"189","2025-07-16T20:00:00Z",100,94,0,0,23.9,"Cloudy",359,1.3,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"190","2025-07-16T21:00:00Z",100,96,0,0,23.5,"Cloudy",5,1.6,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"191","2025-07-16T22:00:00Z",100,94,0.01,0,24.1,"Cloudy",342,1.6,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"192","2025-07-16T23:00:00Z",100,93,0.01,0,25.3,"Cloudy",302,0.6,"Lukutan Malaki Elementary School",14.7830036,121.1681017
"193","2025-07-16T00:00:00Z",100,97,0,1,23.8,"Cloudy",286,2.6,"Macaingalan Elementary School",14.8110358,121.2196679
"194","2025-07-16T01:00:00Z",100,92,0,1,24.6,"Cloudy",284,2.9,"Macaingalan Elementary School",14.8110358,121.2196679
"195","2025-07-16T02:00:00Z",100,88,0,1,25.4,"Cloudy",277,3.2,"Macaingalan Elementary School",14.8110358,121.2196679
"196","2025-07-16T03:00:00Z",100,85,0,0,26,"Cloudy",283,3.4,"Macaingalan Elementary School",14.8110358,121.2196679
"197","2025-07-16T04:00:00Z",100,83,0,0,26.3,"Cloudy",263,3.4,"Macaingalan Elementary School",14.8110358,121.2196679
